,id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
46178,46179,1.571082,tcp,http,FIN,10,10,834,1304,12.093576,62,252,3824.116211,5978.045898,2,2,174.564667,169.367109,11188.8589,285.610844,255,3900224001,4211906704,255,0.124761,0.026432,0.098329,83,130,1,184,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
18267,18268,0.88777,tcp,ftp,FIN,52,54,2934,3742,118.273878,31,29,25934.64453,33098.66406,11,15,17.747041,16.741246,1430.20273,52.416309,255,2380282415,231700852,255,0.000678,0.000481,0.000197,56,69,0,0,1,0,2,1,1,4,1,1,0,1,1,0,Normal,0
14363,14364,0.026865,tcp,-,FIN,22,16,1470,1832,1377.256658,31,29,418090.4688,511595.0,5,4,1.279286,1.743067,149.30307,5.56592,255,3759740276,1614678591,255,0.000723,0.000595,0.000128,67,115,0,0,11,0,2,1,1,1,0,0,0,1,4,0,Normal,0
43434,43435,6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,3,1,1,4,0,0,0,2,10,0,Normal,0
30835,30836,0.145016,tcp,-,FIN,54,54,3286,39076,737.849618,31,29,177966.5625,2115794.0,7,20,2.782077,2.777654,158.579313,4.143284,255,3041414547,3041713966,255,0.000932,0.000568,0.000364,61,724,0,0,4,0,2,1,1,1,0,0,0,4,5,0,Normal,0
24725,24726,0.032545,tcp,-,FIN,48,50,2958,33044,2980.488525,31,29,712121.6875,7960424.0,7,18,0.684362,0.681213,50.170975,49.214723,255,3147331227,1020676653,255,0.000651,0.000524,0.000127,62,661,0,0,5,0,2,1,1,2,0,0,0,4,7,0,Normal,0
45800,45801,0.724236,tcp,-,FIN,10,6,2516,268,20.71148,254,252,25019.46875,2474.331543,2,1,80.357,126.883203,3970.524775,200.037594,255,1881696796,2073468483,255,0.1638,0.089813,0.073987,252,45,0,0,1,1,2,1,1,1,0,0,0,1,3,0,Normal,0
115781,115782,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.664,0.0,10.954512,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
110582,110583,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.676,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
32599,32600,0.020625,tcp,-,FIN,48,50,2958,32642,4703.030116,31,29,1123684.75,12408242.0,7,18,0.431957,0.411041,26.740978,25.707955,255,2413409501,284659045,255,0.000598,0.000481,0.000117,62,653,0,0,10,0,1,1,1,2,0,0,0,6,2,0,Normal,0
17979,17980,0.035997,tcp,-,FIN,84,86,4862,75600,4694.835734,31,29,1067866.75,16606051.0,7,36,0.429904,0.417776,0.0,22.413964,255,83086567,88731484,255,0.000606,0.000483,0.000123,58,879,0,0,7,0,8,1,1,4,0,0,0,4,9,0,Normal,0
33774,33775,0.024599,tcp,-,FIN,60,62,3614,50036,4918.89898,31,29,1155819.25,16010081.0,7,24,0.418534,0.398967,22.124006,21.069836,255,3548634691,1403566213,255,0.00078,0.000652,0.000128,60,807,0,0,5,0,2,1,1,1,0,0,0,3,4,0,Normal,0
43193,43194,3e-06,udp,-,INT,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,9,2,2,2,1,4,0,0,0,4,4,0,Normal,0
11822,11823,0.78192,tcp,-,FIN,122,126,7816,15092,315.889087,31,29,79312.46094,153192.1406,30,32,6.459314,6.251432,429.213461,425.897991,255,1549193804,3695569585,255,0.000609,0.000487,0.000122,64,120,0,0,8,0,5,1,1,3,0,0,0,5,4,0,Normal,0
37154,37155,0.001065,udp,dns,CON,2,2,146,178,2816.901513,31,29,548356.8125,668544.625,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,2,1,1,0,0,0,5,2,0,Normal,0
11685,11686,0.004384,tcp,-,FIN,22,14,1470,1728,7983.576908,31,29,2562044.0,2928832.25,5,4,0.208762,0.278462,12.688703,0.36911,255,2324121969,179057451,255,0.000758,0.000613,0.000145,67,123,0,0,2,0,6,1,1,1,0,0,0,1,3,0,Normal,0
42381,42382,0.728174,tcp,-,FIN,30,14,26148,764,59.051822,254,252,277702.875,7800.333984,12,4,25.109449,51.753152,1868.175921,63.52618,255,2634916481,13149494,255,0.090687,0.054663,0.036024,872,55,0,0,4,1,2,2,2,4,0,0,0,2,4,0,Normal,0
32271,32272,0.050909,tcp,-,FIN,40,42,2542,23508,1591.074227,31,29,389557.8125,3606277.75,7,14,1.297308,1.229488,78.884571,77.342015,255,1848678446,1878329682,255,0.000614,0.000494,0.00012,64,560,0,0,7,0,7,1,1,3,0,0,0,4,12,0,Normal,0
34165,34166,0.04762,tcp,-,FIN,40,42,2542,23508,1700.966036,31,29,416463.6875,3855355.0,7,14,1.213,1.149488,0.0,76.410938,255,2276329745,266934788,255,0.000614,0.000488,0.000126,64,560,0,0,6,0,6,1,1,3,0,0,0,3,3,0,Normal,0
74532,74533,0.419476,tcp,-,FIN,10,6,538,268,35.758899,254,252,9249.634766,4271.996582,2,1,43.253556,65.847,2433.985104,99.033539,255,67669589,1172020867,255,0.186627,0.090237,0.09639,54,45,0,0,14,1,5,3,1,15,0,0,0,5,14,0,Normal,0
40866,40867,0.309977,tcp,-,FIN,26,28,4432,2976,170.98043,31,29,109995.2578,74070.01563,7,7,12.38632,11.46063,740.818221,19.258426,255,1032306619,3186366009,255,0.000648,0.000531,0.000117,170,106,0,0,5,0,4,1,1,6,0,0,0,2,8,0,Normal,0
23720,23721,0.008166,tcp,ftp-data,FIN,8,12,424,8824,2326.720478,31,29,363458.2188,7924565.0,1,4,1.121429,0.695091,82.800888,38.165533,255,1444007294,1451115971,255,0.000638,0.000516,0.000122,53,735,0,0,3,0,7,1,1,5,0,0,0,5,3,0,Normal,0
33350,33351,0.322386,tcp,-,FIN,40,42,2542,23508,251.251608,31,29,61516.32031,569478.8125,7,14,8.475711,7.81439,509.59839,497.361407,255,2724128737,941144736,255,0.002131,0.001992,0.000139,64,560,0,0,8,0,4,1,1,1,0,0,0,8,2,0,Normal,0
72982,72983,0.557519,tcp,-,FIN,10,6,572,268,26.904912,254,252,7389.882324,3214.240234,2,1,55.554111,97.127398,2954.639701,131.906297,255,1933809233,3406474279,255,0.142634,0.071873,0.070761,57,45,0,0,17,1,1,2,1,4,0,0,0,3,3,0,Normal,0
88630,88631,1.231944,tcp,http,FIN,10,10,798,1328,15.422779,62,252,4669.043457,7766.586914,2,2,136.882667,123.536,8784.943288,201.737406,255,1625457725,3487096712,255,0.176626,0.096063,0.080563,80,133,1,219,3,1,1,1,1,3,0,0,1,3,3,0,Normal,0
38087,38088,0.045862,tcp,-,FIN,16,18,1540,1644,719.549947,31,29,251886.0938,270899.6563,4,4,2.7848,2.466706,150.745338,3.968785,255,3809297391,3817098417,255,0.004741,0.003925,0.000816,96,91,0,0,8,0,5,3,1,8,0,0,0,5,11,0,Normal,0
40445,40446,0.003593,tcp,ftp-data,FIN,10,12,528,8824,5844.698211,31,29,1059838.625,18010576.0,1,4,0.360444,0.284727,25.679736,18.819122,255,3863120535,1724615792,255,0.000572,0.000456,0.000116,53,735,0,0,3,0,7,1,1,5,0,0,0,6,3,0,Normal,0
36233,36234,0.00103,udp,dns,CON,2,2,132,164,2912.621237,31,29,512621.3438,636893.1875,0,0,0.009,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,4,0,6,2,1,2,0,0,0,4,7,0,Normal,0
19642,19643,0.001083,udp,dns,CON,2,2,146,178,2770.083151,31,29,539242.875,657433.0625,0,0,0.007,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,3,1,1,2,0,0,0,1,2,0,Normal,0
22020,22021,0.00179,udp,-,CON,4,4,520,304,3910.614505,31,29,1743016.75,1018994.438,0,0,0.452667,0.237,0.633096,0.32881,0,0,0,0,0.0,0.0,0.0,130,76,0,0,7,0,5,1,1,3,0,0,0,4,7,0,Normal,0
19603,19604,0.472842,tcp,smtp,FIN,52,42,37152,3380,196.683032,31,29,616493.4375,55832.60156,18,8,9.263491,11.520902,792.458198,25.798512,255,2439896870,291280812,255,0.00062,0.000483,0.000137,714,80,0,0,1,0,2,1,1,3,0,0,0,4,1,0,Normal,0
92757,92758,0.597117,tcp,http,FIN,10,8,792,1050,28.470132,62,252,9552.566406,12312.49512,2,2,66.346333,71.211289,3453.738334,135.089875,255,1414445761,425385617,255,0.208626,0.084232,0.124394,79,131,1,123,4,1,1,1,1,3,0,0,1,2,3,0,Normal,0
9192,9193,0.004379,tcp,-,FIN,12,12,1064,2260,5252.340658,31,29,1783055.5,3785339.0,4,4,0.363545,0.341636,19.214791,0.385981,255,617817987,618140963,255,0.000738,0.000613,0.000125,89,188,0,0,5,0,2,1,1,2,0,0,0,2,4,0,Normal,0
7334,7335,0.371233,tcp,-,FIN,28,30,4264,3080,153.54239,31,29,88612.8125,64175.33203,7,7,13.737704,12.780138,712.709567,17.516393,255,3480441957,1443120300,255,0.000752,0.000606,0.000146,152,103,0,0,5,0,4,1,1,4,0,0,0,4,14,0,Normal,0
38048,38049,0.00106,udp,dns,CON,2,2,146,178,2830.188576,31,29,550943.375,671698.0625,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,2,0,0,0,5,2,0,Normal,0
46826,46827,0.405226,tcp,-,CON,6,2,978,86,17.274311,62,252,16089.78711,848.908997,2,1,81.0452,0.008,5729.749589,0.0,255,1387994393,2699301171,255,0.405187,0.090225,0.314962,163,43,0,0,3,3,1,1,1,3,0,0,0,1,3,0,Normal,0
43779,43780,0.94014,tcp,-,FIN,10,6,796,268,15.95507,254,252,6101.21875,1906.099121,2,1,98.696889,167.380594,5457.70287,260.982203,255,1645767026,1819414525,255,0.183731,0.103229,0.080502,80,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Normal,0
35960,35961,1.00771,tcp,http,FIN,12,18,1580,10168,28.778121,31,29,11503.30957,76244.15625,3,5,91.579729,59.248767,9534.490661,7682.261696,255,3626525967,1478020623,255,0.000604,0.00048,0.000124,132,565,1,3924,2,0,3,2,1,1,0,0,1,2,1,0,Normal,0
44466,44467,4e-06,udp,-,INT,2,0,1126,0,250000.0006,254,0,1126000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,563,0,0,0,13,2,4,2,1,13,0,0,0,5,13,0,Normal,0
26889,26890,0.064964,tcp,-,FIN,72,74,4238,63516,2232.005542,31,29,514746.6563,7716028.0,7,30,0.910028,0.880959,58.345788,56.168323,255,1887237249,1887584721,255,0.000769,0.000645,0.000124,59,858,0,0,5,0,2,1,1,2,0,0,0,5,5,0,Normal,0
107788,107789,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.728,0.0,10.954518,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
101112,101113,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.68,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
47009,47010,0.818781,tcp,-,CON,6,2,978,86,8.549294,62,252,7963.057129,420.136749,2,1,163.7562,0.009,9378.378957,0.0,255,3857893359,2514725805,255,0.638191,0.244282,0.393909,163,43,0,0,4,3,2,2,1,3,0,0,0,3,3,0,Normal,0
12846,12847,0.006307,udp,-,CON,4,4,568,320,1109.877944,31,29,540352.0,304423.6563,0,0,1.770333,1.312,2.494438,1.847672,0,0,0,0,0.0,0.0,0.0,142,80,0,0,6,0,5,2,2,5,0,0,0,7,10,0,Normal,0
3753,3754,0.001019,udp,dns,CON,2,2,146,178,2944.062924,31,29,573110.9375,698724.25,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,2,1,1,0,0,0,2,2,0,Normal,0
109235,109236,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
42675,42676,0.569253,tcp,-,FIN,10,6,564,268,26.350321,254,252,7139.180176,3147.985107,2,1,59.73,95.299203,3642.714395,162.762141,255,4063511790,3078741565,255,0.123673,0.092749,0.030924,56,45,0,0,7,1,3,2,1,7,0,0,0,3,8,0,Normal,0
13749,13750,0.975988,tcp,ftp,FIN,52,54,2934,3742,107.583293,31,29,23590.45508,30106.92773,11,15,19.51288,18.404793,1753.61634,57.741438,255,1739850639,3890417093,255,0.00066,0.000531,0.000129,56,69,0,0,1,0,6,1,1,5,1,1,0,5,1,0,Normal,0
10364,10365,0.005949,tcp,ssh,FIN,32,24,3728,5474,9245.251463,31,29,4857287.0,7054631.0,7,7,0.1983,0.230217,11.77839,0.333441,255,694092372,2839744140,255,0.000675,0.000528,0.000147,117,228,0,0,1,0,3,1,1,1,0,0,0,2,1,0,Normal,0
1512,1513,24.025476,tcp,-,FIN,16,18,1272,2572,1.373542,31,29,397.244995,809.141052,4,4,1601.675033,1413.22325,163769.8194,4655.4155,255,1094450637,3244388124,255,0.000805,0.000665,0.00014,80,143,0,0,11,0,8,2,1,3,0,0,0,8,11,0,Normal,0
35446,35447,0.00106,udp,dns,CON,2,2,130,162,2830.188576,31,29,490566.0313,611320.75,0,0,0.01,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,2,1,1,1,0,0,0,1,5,0,Normal,0
93724,93725,0.911787,tcp,http,FIN,10,10,800,1362,20.838201,62,252,6317.265137,10756.89844,2,2,101.215556,92.867664,6188.406279,164.161719,255,1751590645,2890527214,255,0.148871,0.075969,0.072902,80,136,1,235,4,1,1,1,1,3,0,0,1,2,3,0,Normal,0
111022,111023,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.756,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
13309,13310,0.001029,udp,dns,CON,2,2,146,178,2915.451794,31,29,567541.3125,691933.875,0,0,0.007,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,5,1,1,1,0,0,0,4,4,0,Normal,0
41533,41534,1.251597,tcp,-,FIN,10,6,588,268,11.984688,254,252,3387.671875,1431.770752,2,1,132.389556,230.039594,7652.463188,391.26325,255,2297677201,417305663,255,0.21195,0.10139,0.11056,59,45,0,0,3,1,3,2,2,3,0,0,0,2,5,0,Normal,0
40990,40991,1.022257,tcp,-,FIN,16,10,2168,556,24.45569,254,252,15909.89356,3920.736328,5,3,68.137799,105.087336,3983.914396,142.531031,255,4000702891,1542895624,255,0.10255,0.076468,0.026082,136,56,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
15262,15263,0.164448,udp,-,CON,4,4,568,320,42.566649,31,29,20723.87695,11675.42383,0,0,49.683,30.006666,70.254594,42.425227,0,0,0,0,0.0,0.0,0.0,142,80,0,0,3,0,2,1,1,3,0,0,0,2,3,0,Normal,0
39988,39989,0.017578,tcp,-,FIN,16,18,1540,1644,1877.346662,31,29,657185.125,706792.5625,4,4,1.151933,1.007706,69.402082,2.054194,255,3442152335,3446652495,255,0.000576,0.000444,0.000132,96,91,0,0,18,0,3,3,1,3,0,0,0,5,5,0,Normal,0
28756,28757,0.001168,udp,dns,CON,2,2,146,178,2568.493049,31,29,499999.9688,609589.0,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,4,0,0,0,1,5,0,Normal,0
14868,14869,0.048644,tcp,-,FIN,90,92,5174,83812,3720.911201,31,29,841542.6875,13633912.0,7,39,0.54282,0.534256,30.589661,30.119044,255,3241613571,3241916633,255,0.00067,0.000553,0.000117,57,911,0,0,5,0,1,1,1,1,0,0,0,4,3,0,Normal,0
37147,37148,1.115461,tcp,-,FIN,28,30,4840,3080,51.099949,31,29,33478.53516,21357.98633,7,7,41.301889,38.446551,2682.342413,72.294438,255,251915445,2636026570,255,0.000624,0.000507,0.000117,173,103,0,0,5,0,1,1,1,2,0,0,0,2,3,0,Normal,0
24628,24629,0.022031,tcp,smtp,FIN,54,40,37938,3276,4221.32452,31,29,13521311.0,1160183.375,19,8,0.408943,0.551282,22.281894,1.121784,255,569428522,2720242542,255,0.000674,0.000526,0.000148,703,82,0,0,1,0,3,1,1,1,0,0,0,4,1,0,Normal,0
27837,27838,1.033174,tcp,http,FIN,12,18,1580,10168,28.068843,31,29,11219.79395,74365.01563,3,5,93.892091,60.180762,9535.992962,7690.508598,255,4206884081,2069911567,255,0.010979,0.010093,0.000886,132,565,1,3924,1,0,2,1,1,3,0,0,1,2,2,0,Normal,0
25378,25379,0.002534,udp,-,CON,4,4,520,304,2762.430972,31,29,1231255.0,719810.5625,0,0,0.409667,0.513333,0.572285,0.721721,0,0,0,0,0.0,0.0,0.0,130,76,0,0,7,0,8,1,1,3,0,0,0,6,12,0,Normal,0
46639,46640,0.952562,tcp,-,CON,6,2,978,86,7.348603,62,252,6844.699219,361.131348,2,1,190.5124,0.004,9627.986526,0.0,255,3038851701,3600777366,255,0.546963,0.085705,0.461258,163,43,0,0,3,3,1,1,1,2,0,0,0,1,2,0,Normal,0
17595,17596,0.056605,tcp,-,FIN,34,36,2230,13500,1218.973588,31,29,305980.0313,1854959.75,7,11,1.705606,1.602943,132.683199,128.128473,255,4158404205,2013287958,255,0.000616,0.000501,0.000115,66,375,0,0,9,0,4,1,1,2,0,0,0,1,7,0,Normal,0
23103,23104,0.037997,tcp,-,FIN,60,62,3614,50036,3184.461938,31,29,748269.625,10364818.0,7,24,0.649466,0.624433,38.328876,36.454607,255,3803776158,3804047425,255,0.000637,0.000523,0.000114,60,807,0,0,5,0,4,1,1,1,0,0,0,7,5,0,Normal,0
35913,35914,0.051759,tcp,-,FIN,42,42,2646,23508,1603.585823,31,29,399234.9063,3547054.5,7,14,1.253707,1.251122,75.456451,2.073534,255,2719751203,2781734574,255,0.000596,0.000459,0.000137,63,560,0,0,5,0,7,1,1,3,0,0,0,3,14,0,Normal,0
45244,45245,0.512185,tcp,-,FIN,10,6,534,268,29.286294,254,252,7512.910645,3498.73584,2,1,54.040667,84.111,3219.07011,129.015078,255,278169496,3682726630,255,0.143581,0.091622,0.051959,53,45,0,0,6,1,3,1,1,4,0,0,0,3,5,0,Normal,0
21567,21568,1.008901,tcp,http,FIN,14,18,1684,10168,30.726503,31,29,12401.61328,76154.14844,3,5,77.577772,59.314353,8761.844029,7675.889806,255,1468643728,3619187410,255,0.000687,0.000554,0.000133,120,565,1,3924,2,0,1,2,1,1,0,0,1,6,2,0,Normal,0
39422,39423,0.04528,tcp,-,FIN,72,74,4222,64070,3202.296938,31,29,735689.0625,11166962.0,7,30,0.633056,0.612288,37.956758,37.785555,255,1422499320,1422768645,255,0.000706,0.00058,0.000126,59,866,0,0,5,0,2,1,1,5,0,0,0,3,11,0,Normal,0
21839,21840,0.22247,tcp,ftp-data,FIN,8,12,424,8824,85.404774,31,29,13341.125,290879.6563,1,4,31.731286,20.174181,2166.030067,1723.296512,255,3751713058,3856112318,255,0.000682,0.000552,0.00013,53,735,0,0,3,0,6,1,1,4,0,0,0,8,3,0,Normal,0
10001,10002,0.523268,tcp,-,FIN,10,6,490,268,28.666,254,252,6742.243164,3424.631348,2,1,58.033444,87.044,2856.021622,132.547672,255,4255052648,3557866676,255,0.141288,0.088039,0.053249,49,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Normal,0
11429,11430,0.029939,tcp,-,FIN,22,14,1470,1728,1169.043739,31,29,375162.8438,428872.0313,5,4,1.425667,2.248539,177.202546,7.033581,255,3679085957,1533998418,255,0.000676,0.000551,0.000125,67,123,0,0,10,0,2,1,1,2,0,0,0,1,2,0,Normal,0
27173,27174,0.017778,tcp,-,FIN,48,50,2958,33044,5456.18184,31,29,1303633.75,14572618.0,7,18,0.379783,0.358063,21.012327,20.445255,255,757565187,2930882087,255,0.000706,0.000581,0.000125,62,661,0,0,4,0,3,1,1,1,0,0,0,3,1,0,Normal,0
9979,9980,0.017887,tcp,-,FIN,38,40,2438,19266,4304.802372,31,29,1061776.75,8401632.0,7,13,0.475054,0.44541,30.76829,29.822882,255,4070897555,4109021857,255,0.000829,0.000512,0.000317,64,482,0,0,8,0,4,1,1,2,0,0,0,9,8,0,Normal,0
46491,46492,0.736272,tcp,-,CON,6,2,978,86,9.507356,62,252,8855.422852,467.218658,2,1,147.2544,0.003,7700.811552,0.0,255,3453017180,2411458943,255,0.255035,0.105933,0.149102,163,43,0,0,3,3,1,1,1,3,0,0,0,2,3,0,Normal,0
7529,7530,0.004643,tcp,ftp-data,FIN,8,12,424,8824,4092.181606,31,29,639241.8125,13937540.0,1,4,0.618571,0.379455,39.095971,20.711595,255,1288155510,1295134047,255,0.00059,0.000466,0.000124,53,735,0,0,3,0,7,1,1,5,0,0,0,10,3,0,Normal,0
25211,25212,10.085051,tcp,-,FIN,314,594,17818,752252,89.935097,31,29,14089.76563,595722.125,27,269,32.322865,17.006009,359.603031,8283.656926,255,1356781300,3591232705,255,0.000615,0.000487,0.000128,57,1266,0,0,9,0,4,2,1,6,0,0,0,4,10,0,Normal,0
44724,44725,0.379366,tcp,-,FIN,10,6,530,268,39.539652,254,252,10058.8877,4723.67041,2,1,36.529444,61.933602,2020.165875,78.245492,255,2089885146,4186962752,255,0.143703,0.069696,0.074007,53,45,0,0,8,1,4,2,1,7,0,0,0,5,7,0,Normal,0
19159,19160,0.001062,udp,dns,CON,2,2,130,162,2824.858614,31,29,489642.1563,610169.4375,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,3,1,1,2,0,0,0,7,2,0,Normal,0
3413,3414,0.034911,tcp,-,FIN,78,80,4550,72810,4497.149994,31,29,1029360.375,16476183.0,7,33,0.449312,0.439667,23.258682,22.88361,255,3787973371,3788273527,255,0.000727,0.000608,0.000119,58,910,0,0,12,0,2,1,1,3,0,0,0,3,7,0,Normal,0
38108,38109,0.000938,udp,dns,CON,2,2,146,178,3198.294302,31,29,622601.3125,759061.875,0,0,0.003,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,6,1,1,2,0,0,0,2,4,0,Normal,0
18610,18611,0.226399,tcp,-,FIN,10,6,1460,268,66.254708,254,252,46431.30078,7915.229004,2,1,23.710667,36.795602,1231.462251,58.33391,255,763407608,3168768619,255,0.064553,0.042416,0.022137,146,45,0,0,10,1,3,3,1,11,0,0,0,3,10,0,Normal,0
16361,16362,0.000899,udp,dns,CON,2,2,130,162,3337.041242,31,29,578420.5,720800.9375,0,0,0.003,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,3,1,1,2,0,0,0,1,3,0,Normal,0
44677,44678,0.685981,tcp,http,FIN,10,10,848,1234,27.697561,62,252,8909.868164,12956.62793,2,2,76.220111,71.722781,5363.481106,120.308742,255,696248402,2700167395,255,0.080584,0.026567,0.054017,85,123,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
18169,18170,0.001069,udp,dns,CON,2,2,146,178,2806.361109,31,29,546304.9375,666043.0625,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,2,0,0,0,2,3,0,Normal,0
16254,16255,0.037269,tcp,-,FIN,122,126,7814,16912,6627.492024,31,29,1663581.0,3601491.75,30,32,0.312669,0.294248,20.14052,16.96481,255,1424031142,1425015063,255,0.000609,0.000484,0.000125,64,134,0,0,4,0,5,1,1,1,0,0,0,2,6,0,Normal,0
14513,14514,1.087808,tcp,http,FIN,12,18,1580,10168,26.659116,31,29,10656.29199,70630.10938,3,5,98.858638,63.957232,9565.60435,7701.604249,255,1673964414,3824547721,255,0.000656,0.000531,0.000125,132,565,1,3924,2,0,4,1,1,3,0,0,1,4,2,0,Normal,0
43028,43029,0.417748,tcp,-,FIN,10,6,670,268,35.906814,254,252,11547.63184,4289.66748,2,1,43.217556,56.089801,2357.08185,83.176898,255,3821094570,2770613135,255,0.172519,0.137296,0.035223,67,45,0,0,6,1,4,2,1,3,0,0,0,2,11,0,Normal,0
45798,45799,0.55691,tcp,-,FIN,10,6,2516,268,26.934335,254,252,32536.67773,3217.755127,2,1,55.777889,85.806602,2937.66476,119.691055,255,2014276418,2985640481,255,0.187417,0.127874,0.059543,252,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
17369,17370,0.998873,tcp,-,FIN,122,126,7818,15800,247.278684,31,29,62101.98828,125541.4844,30,32,8.252339,7.986304,506.660868,502.724713,255,2267243167,132440006,255,0.000694,0.000582,0.000112,64,125,0,0,7,0,5,1,1,1,0,0,0,2,5,0,Normal,0
4860,4861,0.048296,tcp,ftp-data,FIN,6,8,320,1862,269.173426,31,29,44227.26563,270001.6563,1,2,9.5972,6.830714,670.010585,16.427982,255,1030469287,1181638361,255,0.000595,0.000478,0.000117,53,233,0,0,2,0,3,1,1,2,0,0,0,2,5,0,Normal,0
38339,38340,0.46958,tcp,-,FIN,28,30,4536,3080,121.385069,31,29,74517.65625,50734.69922,7,7,17.380407,16.173896,909.756379,22.539146,255,2380013191,540503487,255,0.000675,0.000533,0.000142,162,103,0,0,9,0,2,1,1,4,0,0,0,1,4,0,Normal,0
9652,9653,0.020211,tcp,smtp,FIN,52,42,37372,3380,4601.454654,31,29,14508535.0,1306219.375,18,8,0.39706,0.480341,21.510712,0.833312,255,121316412,122399081,255,0.000628,0.000513,0.000115,719,80,0,0,1,0,3,1,1,2,0,0,0,4,2,0,Normal,0
31001,31002,1.202893,tcp,http,FIN,14,18,1684,10168,25.771203,31,29,10401.58984,63872.67969,3,5,92.503231,70.726059,9078.686262,7948.596193,255,2706448618,2721292852,255,0.000669,0.000546,0.000123,120,565,1,3924,1,0,2,1,1,1,0,0,1,3,1,0,Normal,0
108837,108838,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.608,0.0,15.492012,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
35695,35696,0.035752,tcp,-,FIN,122,126,7810,15494,6908.704713,31,29,1733273.75,3439695.75,30,32,0.30519,0.281952,19.899767,16.910966,255,3067238542,922832531,255,0.000636,0.000503,0.000133,64,123,0,0,7,0,3,1,1,2,0,0,0,4,7,0,Normal,0
40761,40762,1.230996,tcp,http,FIN,14,18,1684,10168,25.18286,31,29,10164.12695,62414.5,3,5,94.665538,72.379118,9540.634812,8352.959972,255,1919789011,1920797620,255,0.000672,0.000547,0.000125,120,565,1,3924,3,0,3,1,1,4,0,0,1,6,1,0,Normal,0
